id,street,zip,saledate,price,bedrooms,squarefeet,lotsize,yearbuilt,condolike,latitude,longitude
71141,1250 Clay Street #201,94108,2008-05-02,554000,1,575,NA,1950,1,37.7933663,-122.4138861
68039,1252 Bush Street,94109,2008-05-23,1250000,NA,NA,NA,1909,0,37.789275,-122.417983
44667,1255 24th Avenue,94122,2008-10-03,940000,0,3288,2125,NA,0,37.764141,-122.482869
38827,1256 4th Avenue,94122,2008-11-04,1195000,4,1685,2374,1904,0,37.765006,-122.460852
55929,1259 Cayuga Avenue,94112,2008-08-08,657500,0,1012,1990,1932,0,37.719052,-122.443193
68623,126 6th Avenue,94118,2008-05-21,2960000,NA,NA,NA,1907,0,37.786133,-122.464323
16965,126 Belvedere Street,94117,2009-03-31,1010000,3,1866,NA,1907,0,37.768358,-122.449206
38501,126 Funston Avenue,94118,2008-11-06,1600000,2,2177,NA,1936,0,37.785756,-122.471978
50787,1260 Golden Gate Avenue #1264,94115,2008-09-05,418000,0,4425,3564,1900,1,37.779924,-122.431377
77606,1260 Noe Street,94114,2008-03-21,955000,NA,NA,NA,1926,0,37.748925,-122.4316548
48534,1263 Ulloa Street,94116,2008-09-18,800000,0,1499,2495,1948,0,37.741191,-122.469719
28511,1264 Treat Avenue,94110,2009-01-07,700000,0,2200,1746,1900,0,37.749947,-122.412969
37579,1265 2nd Avenue,94122,2008-11-13,868000,3,1570,2374,1996,0,37.764968,-122.459032
72671,1265 Green Street,94109,2008-04-25,939000,3,1221,NA,1912,0,37.798126,-122.4198795
80174,1266 Revere Avenue,94124,2008-02-29,362000,3,995,2500,1944,0,37.728333,-122.383752
52721,1267 Chestnut Street #6,94109,2008-08-27,660000,0,7521,3300,1924,1,37.802118,-122.424044
51511,127 Athens Street,94112,2008-08-29,525000,2,750,2495,NA,0,37.725743,-122.424997
69814,1274 Hampshire Street,94110,2008-05-13,650000,NA,NA,NA,1918,0,37.751816,-122.407465
81417,1278 23rd Avenue,94122,2008-02-20,920000,NA,NA,NA,1914,0,37.763808,-122.48111
6037,1278 Church Street,94114,2009-06-05,950000,18,5579,3000,1904,0,37.750429,-122.427484
67321,128 Belvedere Street,94117,2008-05-29,1095000,NA,NA,NA,1902,0,37.7681331,-122.4493194
54368,128 Clipper Street,94114,2008-08-19,1500000,3,1620,2916,1908,0,37.749492,-122.428032
73939,128 Morris Street #7,94107,2008-04-16,716000,NA,NA,NA,2001,1,37.7761998,-122.4016731
31212,1280 Hollister Avenue,94124,2008-12-19,399000,3,1375,2500,1941,0,37.721693,-122.395368
49936,1282 30th Avenue,94122,2008-09-10,839000,0,1614,3598,1924,0,37.763455,-122.488609
5203,1282 Sacramento Street,94108,2009-06-11,960000,0,1742,NA,1909,0,37.79253,-122.413933
66403,1283 34th Avenue,94122,2008-06-03,840000,NA,NA,NA,1941,0,37.76319,-122.493509
41120,1285 Monterey Boulevard,94127,2008-10-24,1602000,0,3008,5200,1928,0,37.730359,-122.46301
38653,1286 45th Avenue,94122,2008-11-05,630000,2,1200,1813,1940,0,37.76272,-122.504861
863,1286 Treat Avenue,94110,2009-07-03,400000,0,8950,4874,1900,0,37.749706,-122.412871
69047,1287 Quesada Avenue,94124,2008-05-19,440000,2,972,2495,1929,0,37.728757,-122.383904
67322,129 Divisadero Street,94117,2008-05-29,1170000,2,1755,NA,1995,0,37.7694667,-122.4367218
13829,1292 Stanyan Street,94117,2009-04-24,1300000,3,1575,2643,NA,0,37.75971,-122.451296
16445,13 Warren Drive,94131,2009-04-03,849000,3,1436,2779,1958,0,37.754783,-122.456371
74783,130 Allison Street,94112,2008-04-10,575500,NA,NA,NA,1925,0,37.713087,-122.442218
35783,130 Belvedere Street,94117,2008-11-21,965000,0,1635,3047,1902,0,37.768328,-122.4492
6044,130 Delmar Street,94117,2009-06-05,1503000,0,3380,4247,1900,0,37.76668,-122.445246
7181,130 Devonshire Way,94131,2009-06-01,870000,0,1336,3079,1962,0,37.755236,-122.460061
24983,130 Gold Mine Drive,94131,2009-02-04,701000,3,1387,1681,1973,0,37.742847,-122.438646
7887,130 Park Street,94110,2009-05-29,947000,3,1125,2500,1907,0,37.736499,-122.42304
16973,130 Ralston Street,94132,2009-03-31,475000,0,1666,2495,1932,0,37.714895,-122.468739
9787,130 Roanoke Street,94131,2009-05-19,747500,0,635,949,1925,0,37.735814,-122.430713
10450,130 San Buenaventura Way,94127,2009-05-15,1070000,0,2645,6973,1927,0,37.734188,-122.465569
18711,1300 Fillmore Street,94115,2009-03-20,775000,3,1407,NA,2007,0,37.781535,-122.432238
17665,1300 Fillmore Street,94115,2009-03-27,705000,2,1115,NA,2007,0,37.781535,-122.432238
20972,1301 4th Avenue,94122,2009-03-05,1375000,0,4250,2374,1917,0,37.764118,-122.461234
81444,1301 Buchanan Street,94115,2008-02-20,279000,NA,NA,NA,NA,0,37.7818446,-122.4290904
23771,1301 Fulton Street #203,94117,2009-02-13,450000,1,713,NA,1987,1,37.7768449,-122.4382444
23771,1301 Fulton Street #203,94117,2009-02-13,450000,1,713,NA,1987,1,37.7768449,-122.4382444
55196,1308 Diamond Street,94131,2008-08-14,1010000,0,1025,2000,1940,0,37.746939,-122.436175
80867,1309 Buchanan Street,94115,2008-02-26,279000,NA,NA,NA,NA,0,37.7818818,-122.4290962
8455,131 Beulah Street,94117,2009-05-27,1420000,5,2532,NA,1900,0,37.767294,-122.452027
57832,1310 Fillmore Street 1c,94115,2008-07-29,860000,NA,NA,NA,NA,0,37.781619,-122.432189
48037,1310 Minnesota Street #10,94107,2008-09-19,534000,0,918,NA,2002,1,37.7538746,-122.3898423
77301,1314 Polk Street #401,94109,2008-03-25,375000,NA,NA,NA,NA,1,37.7889562,-122.4203446
81435,1314 Polk Street #505,94109,2008-02-20,575000,NA,NA,NA,NA,1,37.7889562,-122.4203446
62220,1315 21st Avenue,94122,2008-06-27,925000,NA,NA,NA,1911,0,37.763108,-122.479527
70892,1315 Diamond Street,94131,2008-05-06,1275000,NA,NA,NA,1940,0,37.746898,-122.435616
68625,1315 Silliman Street,94134,2008-05-21,800000,3,1628,2175,1974,0,37.727621,-122.418165
15256,1315 Sunnydale Avenue,94134,2009-04-13,234000,0,NA,1424,1900,0,37.711433,-122.414827
51834,1316 6th Avenue,94122,2008-08-29,1020000,3,2060,NA,1908,0,37.7637992,-122.4630442
58439,1318 Palou Avenue,94124,2008-07-25,450000,4,1404,5663,1941,0,37.731178,-122.385665
72619,1322 Funston Avenue,94122,2008-04-25,780000,4,1750,3000,1900,0,37.763379,-122.470233
65491,1324 Francisco Street,94123,2008-06-09,2000000,NA,NA,NA,1922,0,37.80322,-122.427125
62205,1325 Guerrero Street,94110,2008-06-27,1725000,5,2550,3750,1880,0,37.750026,-122.42233
74777,1325 Indiana Street #102,94107,2008-04-10,677000,NA,NA,NA,2002,1,37.7532633,-122.3907065
51492,1325 Indiana Street #112,94107,2008-08-29,565000,0,1121,NA,2002,1,37.7532633,-122.3907065
57308,1325 Indiana Street #206,94107,2008-07-31,525000,NA,NA,NA,NA,1,37.754298,-122.390686
50516,1325 McAllister Street,94115,2008-09-05,711500,NA,NA,NA,1900,0,37.778077,-122.433865
33155,1325 Vicente Street,94116,2008-12-09,825000,0,1367,3000,1941,0,37.73882,-122.481263
80835,1326 Eddy Street,94115,2008-02-27,770000,NA,NA,NA,NA,0,37.7817727,-122.4297657
75609,1327 28th Avenue,94122,2008-04-03,650000,2,1350,3000,1925,0,37.762568,-122.487058
42759,133 Bertita Street,94112,2008-10-15,650000,0,892,1938,1919,0,37.719038,-122.439643
78600,133 Bertita Street,94112,2008-03-13,450000,NA,NA,NA,1919,0,37.719038,-122.439643
77786,133 Ellert Street #2,94110,2008-03-20,540000,NA,NA,NA,1908,1,37.73837,-122.416899
73950,133 South Lake Merced Hills,94132,2008-04-16,760000,3,1904,NA,1975,0,37.7104882,-122.4840542
69045,1332 Chestnut Street,94123,2008-05-19,1195000,3,1675,1742,1982,0,37.8022099,-122.4254028
74570,1332 Eddy Street,94115,2008-04-11,780000,NA,NA,NA,NA,0,37.7817668,-122.429814
77303,1333 Clement Street,94118,2008-03-25,1070000,NA,NA,NA,NA,0,37.7825056,-122.4736025
51083,1335 Minna Street #3,94103,2008-09-03,1045000,4,1846,NA,2001,1,37.7677412,-122.4192079
36630,1335 Monterey Boulevard,94127,2008-11-19,1075000,3,2073,5392,1958,0,37.730683,-122.463515
21660,1336 Palou Avenue,94124,2009-02-27,401500,0,1350,2495,1967,0,37.731429,-122.385876
54265,1337 45th Avenue,94122,2008-08-20,750000,0,1650,2996,1907,0,37.761424,-122.505253
51832,1338 10th Avenue,94122,2008-08-29,800000,0,880,2996,1920,0,37.76315,-122.466995
40471,1339 30th Avenue,94122,2008-10-28,1150000,0,1500,2996,1936,0,37.762266,-122.489015
895,134 Byxbee Street,94132,2009-07-02,394000,2,812,2495,1942,0,37.716765,-122.469657
61754,1340 Clay Street #301,94109,2008-06-30,760000,1,1140,NA,1991,1,37.79336,-122.415324
26248,1340 Portola Drive,94127,2009-01-27,935000,4,3218,4011,1946,0,37.740139,-122.464664
12331,1342 21st Avenue,94122,2009-05-04,750000,3,1715,3000,1913,0,37.762655,-122.478881
25057,1342 Funston Avenue,94122,2009-02-03,1195000,0,1934,3000,1913,0,37.763036,-122.470209
48322,135 Brighton Avenue,94112,2008-09-18,450000,2,672,2825,1906,0,37.720701,-122.455433
44660,135 Castro Street,94114,2008-10-03,1175000,0,2200,2600,NA,0,37.766802,-122.435258
41786,135 Moffitt Street,94131,2008-10-21,795000,3,1163,3902,1951,0,37.73738,-122.433511
80129,135 Red Rock Way #309L,94131,2008-02-29,330000,1,474,NA,1972,1,37.746221,-122.441968
65319,135 Red Rock Way #L311,94131,2008-06-10,490000,1,830,NA,1972,1,37.746221,-122.441968
79049,1350 26th Avenue,94122,2008-03-10,720000,0,1300,2996,1940,0,37.762282,-122.484231
79102,1350 California Street #404,94109,2008-03-07,695000,1,986,NA,1984,1,37.791385,-122.416696
73823,1352 Castro Street,94114,2008-04-17,1575000,NA,NA,NA,1900,0,37.750614,-122.434299
58440,1353 Oakdale Avenue,94124,2008-07-25,466500,NA,NA,NA,1922,0,37.732231,-122.386493
14204,1356 45th Avenue,94122,2009-04-21,699000,2,975,2736,1946,0,37.76128,-122.504584
24143,136 Del Monte Street,94112,2009-02-11,530000,2,1100,2963,1937,0,37.715294,-122.444437
46112,136 Inverness Drive,94132,2008-09-30,777000,0,1587,2896,1941,0,37.731845,-122.482446
41635,136 Langton Street,94103,2008-10-22,520000,2,1000,1990,1906,0,37.7757761,-122.4077582
27256,1360 Dolores Street,94110,2009-01-16,1500000,0,2160,2927,1900,0,37.747377,-122.425084
51520,1360 Montgomery Street #3,94133,2008-08-29,257500,0,926,NA,1936,1,37.801806,-122.404269
71358,1362 29th Avenue,94122,2008-05-01,860000,NA,NA,NA,1924,0,37.761932,-122.487428
9786,1362 La Playa Street,94122,2009-05-19,530000,0,1168,2996,NA,0,37.761022,-122.509023
63911,1363 44th Avenue,94122,2008-06-18,712000,3,1287,3000,1930,0,37.761193,-122.504162
23769,1366 Turk Street #1D,94115,2009-02-13,595000,1,1184,NA,2003,1,37.7806287,-122.431225
63443,1367 16th Avenue,94122,2008-06-20,1250000,6,3120,3000,1924,0,37.762449,-122.474155
77787,137 27th Street,94110,2008-03-20,875000,NA,NA,NA,1900,0,37.746877,-122.423258
26242,137 Bradford Street,94110,2009-01-27,729000,0,NA,2147,NA,0,37.74067,-122.409322
61191,137 Idora Avenue,94127,2008-07-01,910000,3,1597,6098,1927,0,37.743917,-122.457487
78686,1373 9th Avenue,94122,2008-03-12,1050000,2,3630,3000,1907,0,37.762647,-122.466544
32193,1374 Broadway,94109,2008-12-15,400000,0,5100,2275,1915,0,37.796462,-122.419709
432,1375 7th Avenue,94122,2009-07-08,1180000,0,3772,3000,1916,0,37.762835,-122.464245
11259,1377 22nd Avenue,94122,2009-05-11,1088000,0,1380,3118,1923,0,37.761962,-122.480564
10867,1379 27th Avenue,94122,2009-05-13,1080000,0,2850,2996,1946,0,37.761723,-122.485926
70649,1379 Revere Avenue,94124,2008-05-07,435000,NA,NA,NA,1923,0,37.729111,-122.386192
365,138 27th Street,94110,2009-07-09,849000,0,1245,NA,NA,0,37.747241,-122.423306
58446,138 Gambier Street,94134,2008-07-25,478000,4,1557,5663,1941,0,37.727515,-122.422301
70640,138 Milton Street,94112,2008-05-07,370000,2,1175,2500,1941,0,37.732639,-122.429569
53533,138 Miramar Avenue,94112,2008-08-22,650000,0,1350,4216,1923,0,37.72078,-122.457863
62893,1382 23rd Avenue,94122,2008-06-24,600000,1,3030,NA,1923,0,37.761872,-122.481017
50519,1382 7th Avenue,94122,2008-09-05,1250000,4,2100,2375,1910,0,37.76263,-122.463781
35306,1382 Hayes Street,94117,2008-11-25,1445000,0,2715,2813,1900,0,37.774945,-122.4391
53539,1382 Page Street #2,94117,2008-08-22,752000,0,852,NA,1900,1,37.771633,-122.44353
41780,1382 Page Street #3,94117,2008-10-21,472000,0,702,NA,1900,1,37.771633,-122.44353
70647,1386 34th Avenue,94122,2008-05-07,912000,NA,NA,NA,1946,0,37.761281,-122.492868
11258,1386 40th Avenue,94122,2009-05-11,612000,0,1375,2063,1941,0,37.761001,-122.499253
43101,1386 9th Avenue,94122,2008-10-15,217500,0,5835,2369,1923,0,37.76247,-122.465915
67312,1388 Gough Street #801,94109,2008-05-29,800000,2,1382,NA,1993,1,37.7861207,-122.4248313
73506,1388 Gough Street #902,94109,2008-04-18,867000,2,1187,NA,1993,1,37.7861207,-122.4248313
52900,139 Bright Street,94132,2008-08-27,585000,0,1648,4996,1914,0,37.713217,-122.463765
18910,139 South Lake Merced Hills #2,94132,2009-03-19,480000,0,1474,NA,1975,1,37.710189,-122.483864
72299,139 South Lake Merced Hills #3A,94132,2008-04-29,520000,NA,NA,NA,NA,1,37.7103179,-122.4840372
80869,139 South Lake Merced Hills #4,94132,2008-02-26,615000,NA,NA,NA,1975,1,37.7103179,-122.4840372
33158,139 South Lake Merced Hills #4F,94132,2008-12-09,560000,0,1474,NA,1975,1,37.7103179,-122.4840372
15935,139 Sutro Heights Avenue,94121,2009-04-08,810000,0,1630,2996,1952,0,37.775971,-122.508548
43450,1399 Clayton Street,94114,2008-10-10,2450000,NA,NA,NA,NA,0,37.7587216,-122.4461386
12085,14 Aztec Street,94110,2009-05-05,755000,2,855,1337,1948,0,37.745344,-122.415958
27612,14 Cragmont Avenue,94116,2009-01-15,1149000,0,2396,4826,1937,0,37.751133,-122.468377
39659,14 Forest Side Avenue,94127,2008-10-31,955000,2,1505,2835,1925,0,37.743044,-122.468101
425,14 Walter Street,94114,2009-07-08,1345000,0,3384,2474,1907,0,37.768896,-122.432578
62892,140 Alton Avenue,94116,2008-06-24,1840000,3,2896,13300,1933,0,37.750535,-122.464759
58250,140 Arguello Boulevard,94118,2008-07-25,2695000,NA,NA,NA,1967,0,37.787766,-122.459177
19388,140 Clarendon Avenue,94114,2009-03-17,3000000,4,3556,7006,1980,0,37.758519,-122.452031
81070,140 Jasper Place,94133,2008-02-25,1260000,NA,NA,NA,1911,0,37.801133,-122.408347
59068,140 Pacheco Street,94116,2008-07-23,1256000,3,1116,6050,1947,0,37.746024,-122.461581
59336,140 South Van Ness Avenue #1035,94103,2008-07-18,545000,2,988,NA,2002,1,37.771406,-122.418264
59335,140 South Van Ness Avenue #1130,94103,2008-07-18,532500,2,1510,NA,2002,1,37.771406,-122.418264
72664,140 South Van Ness Avenue #346,94103,2008-04-25,682500,NA,NA,NA,NA,1,37.7715969,-122.4182662
10058,140 South Van Ness Avenue #70,94103,2009-05-18,344500,0,710,NA,2002,1,37.7715969,-122.4182662
47257,140 South Van Ness Avenue #810,94103,2008-09-24,255000,NA,NA,NA,NA,1,37.7715969,-122.4182662
79544,140 South Van Ness Avenue #815,94103,2008-03-05,560000,NA,NA,NA,2002,1,37.7715969,-122.4182662
28806,140 South Van Ness Avenue #841,94103,2009-01-05,370000,0,630,NA,2002,1,37.7715969,-122.4182662
50893,140 St. Germain Avenue,94114,2008-09-04,1795000,0,2266,5000,1960,0,37.757623,-122.451042
12326,1400 South Van Ness Avenue,94110,2009-05-04,515000,0,795,NA,2002,0,37.750633,-122.416359
17109,1403 De Haro Street,94107,2009-03-31,510000,0,956,NA,1984,0,37.751993,-122.400329
44258,1404 Leavenworth Street #1406,94109,2008-10-07,1040000,0,3325,1346,NA,1,37.794124,-122.4161
39655,1404 Van Dyke Avenue,94124,2008-10-31,390000,0,907,1875,1910,0,37.727297,-122.388844
19798,1405 Palou Avenue,94124,2009-03-13,350000,4,1992,2495,1976,0,37.731767,-122.387543
50894,1406 Cole Street,94117,2008-09-04,1575000,0,1760,2495,1911,0,37.761467,-122.448788
49929,141 27th Street,94110,2008-09-10,950000,0,1275,2848,1900,0,37.746872,-122.423344
74560,141 Leese Street,94110,2008-04-11,749000,NA,NA,NA,1900,0,37.735436,-122.42257
67204,1411 Newcomb Avenue,94124,2008-05-29,400000,NA,NA,NA,1964,0,37.733088,-122.386461
59070,1411 Silver Avenue,94134,2008-07-23,630000,5,3410,NA,1925,0,37.731602,-122.408739
74781,1412 Alabama Street,94110,2008-04-10,709000,3,1121,NA,1923,0,37.749215,-122.410909
12332,1412 Diamond Street,94131,2009-05-04,585000,0,545,1245,1922,0,37.746085,-122.436037
44733,1417 Dolores Street,94110,2008-10-03,1300000,0,2454,2622,NA,0,37.746734,-122.424268
21061,1419 Lane Street,94124,2009-03-04,460000,3,1280,2186,1929,0,37.733138,-122.388514
39771,142 Belvedere Street,94117,2008-10-31,906000,0,1303,NA,1898,0,37.76824,-122.449183
81416,142 Clifford Terrace,94117,2008-02-20,1210000,4,2317,1515,1978,0,37.764309,-122.445093
65788,142 Gates Street,94110,2008-06-06,650000,2,1295,1750,1906,0,37.740967,-122.41406
7882,142 Langton Street,94103,2009-05-29,550000,2,1000,1990,1906,0,37.775832,-122.408005
3829,142 Mallorca Way,94123,2009-06-18,1100000,2,1643,NA,1929,0,37.802092,-122.43741
15472,1421 Hayes Street,94117,2009-04-10,900000,0,1900,1184,1913,0,37.774573,-122.439883
73824,1422 24th Avenue,94122,2008-04-17,840000,3,1145,2996,1925,0,37.760986,-122.481989
435,1424 Sanchez Street,94131,2009-07-08,1285000,3,2249,2317,1903,0,37.746429,-122.429205
74391,1426 29th Avenue,94122,2008-04-14,1025000,3,2537,3000,1928,0,37.760688,-122.487342
50355,1427 Valencia Street,94110,2008-09-08,900000,0,3145,3584,1908,0,37.750029,-122.420114
44086,143 Atoll Circle #100,94124,2008-10-08,210000,3,1360,NA,1981,1,37.728105,-122.373099
33530,143 Pierce Street,94117,2008-12-05,890000,2,1750,NA,1910,0,37.7713279,-122.4337033
67459,1431 Underwood Avenue,94124,2008-05-28,452000,NA,NA,NA,1939,0,37.727817,-122.388912
65014,1432 Oakdale Avenue,94124,2008-06-12,670000,NA,NA,NA,1907,0,37.733156,-122.38725
5207,1434 15th Avenue,94122,2009-06-11,1150000,0,3150,2375,1928,0,37.761201,-122.472438
38828,1434 6th Avenue,94122,2008-11-04,1195000,0,2380,2996,1911,0,37.761625,-122.46275
11929,1434 Taylor Street #2,94133,2009-05-06,1318000,0,2263,NA,1909,1,37.7956729,-122.413285
60160,1435 14th Avenue,94122,2008-07-09,810000,3,1560,871,NA,0,37.7612244,-122.4715087
63912,1435 19th Avenue,94122,2008-06-18,740000,NA,NA,NA,1945,0,37.76099,-122.477295
147,1436 Sanchez Street,94131,2009-07-10,880000,0,1200,2278,NA,0,37.746169,-122.42929
71768,1437 Sacramento Street,94109,2008-04-30,942500,NA,NA,NA,1908,0,37.7920362,-122.4166296
57355,1438 Filbert Street #403,94109,2008-07-31,852000,NA,NA,NA,1992,1,37.799751,-122.423215
72182,1438 Green Street #3A,94109,2008-04-29,1049000,2,1206,NA,1998,1,37.7977728,-122.4227536
72298,1439 10th Avenue,94122,2008-04-29,1500000,NA,NA,NA,1915,0,37.761354,-122.467525
49932,144 7th Avenue,94118,2008-09-10,1195000,3,1344,NA,1910,0,37.785742,-122.465369
78495,144 Lake Street,94118,2008-03-14,1051000,NA,NA,NA,NA,0,37.7868501,-122.4611378
7881,144 Langton Street,94103,2009-05-29,515000,2,1000,1990,1906,0,37.775819,-122.407988
1867,144 Seville Street,94112,2009-06-29,450000,2,950,2421,1919,0,37.711568,-122.436643
8261,1441 38th Avenue,94122,2009-05-28,757000,0,1350,2996,1941,0,37.76,-122.497475
32869,1441 Jones Street #201,94109,2008-12-11,415000,1,487,NA,1916,1,37.794564,-122.415103
63422,1442 Church Street,94131,2008-06-20,1320000,2,2283,NA,NA,0,37.74784,-122.4270846
53349,1443 41st Avenue,94122,2008-08-25,1150000,0,1450,2996,1938,0,37.759818,-122.500837
73581,1443 5th Avenue,94122,2008-04-18,2350000,NA,NA,NA,1912,0,37.76152,-122.462169
30124,1444 17th Avenue #201,94122,2008-12-24,720000,2,1276,NA,1996,1,37.760979,-122.474469
63440,1445 Cole Street,94117,2008-06-20,1819000,3,1860,2508,1913,0,37.761023,-122.449286
79115,1446 10th Avenue,94122,2008-03-07,700000,0,3180,3000,1929,0,37.761246,-122.466861
23440,1446 8th Avenue,94122,2009-02-18,850000,0,1577,NA,1923,0,37.761339,-122.464722
30464,1448 Bush Street,94109,2008-12-23,3560000,14,12430,3510,1992,0,37.7886045,-122.4211864
57495,1448 Thomas Avenue,94124,2008-07-30,465000,NA,NA,NA,1910,0,37.728921,-122.388365
15469,145 Faith Street,94110,2009-04-10,899000,0,NA,1751,NA,0,37.74405,-122.406409
42590,145 Gardenside Drive #10,94131,2008-10-16,589000,2,1007,NA,1981,1,37.754497,-122.444847
81067,145 Gardenside Drive #7,94131,2008-02-25,616000,NA,NA,NA,1981,1,37.754497,-122.444847
32478,145 Madrone Avenue,94127,2008-12-12,900000,0,1728,3031,1920,0,37.740885,-122.467643
32377,145 Marlin Court #61,94124,2008-12-12,150000,2,996,NA,1981,1,37.726948,-122.372875
77300,1450 Greenwich Street #202,94109,2008-03-25,685000,1,896,910,1928,1,37.800684,-122.423514
73503,1450 Greenwich Street #504,94109,2008-04-18,950000,NA,NA,NA,1928,1,37.800684,-122.423514
40993,1450 Post Street #1115,94109,2008-10-24,587000,0,565,NA,1992,1,37.78622,-122.425713
71352,1450 Post Street #301,94109,2008-05-01,398500,NA,NA,NA,1992,1,37.786361,-122.425831
1325,1450 Post Street #315,94109,2009-07-01,490000,0,535,NA,1992,1,37.78622,-122.425713
56894,1450 Post Street #401,94109,2008-08-04,430000,0,390,NA,1992,1,37.78622,-122.425713
24979,1450 Post Street #406,94109,2009-02-04,1020000,0,545,NA,1992,1,37.786361,-122.425831
24980,1450 Post Street #407,94109,2009-02-04,1020000,0,535,NA,1992,1,37.786361,-122.425831
24980,1450 Post Street #407,94109,2009-02-04,1020000,0,535,NA,1992,1,37.786361,-122.425831
